horizon,horizon_periods,model_type,prob_threshold,regime_filter,n_signals,mean_direction_acc,wilson_lower,wilson_upper,significant,mean_sharpe,mean_return_pct,mean_buy_hold_pct,pct_beat_bh,mean_n_trades,mean_win_rate,mean_max_dd_pct
7d,168,logistic,0.65,none,5708,0.47856623149901023,0.4656859915531423,0.4915957359319236,False,-7.315440139146077,0.0065216979579812194,1.9729238782492644,0.2571428571428571,3.085714285714286,0.6799999999999999,-0.35878281608666884
7d,168,logistic,0.65,vol_median,3048,0.4896508805579065,0.4717791076073033,0.5072499471900809,False,-6.354685354912567,0.10390673825111385,1.9729238782492644,0.3142857142857143,1.7714285714285714,0.6480952380952381,-0.28062155668654126
7d,168,logistic,0.7,none,4096,0.5267546315275986,0.5115473341562483,0.5421132774087857,True,-4.785071818559033,0.02697633043364884,1.9729238782492644,0.2571428571428571,2.4,0.6447619047619048,-0.4170585846909356
7d,168,logistic,0.7,vol_median,2193,0.5522975942138115,0.5313260891171065,0.5729144782121953,True,-4.811416420259239,0.09500750721036542,1.9729238782492644,0.3142857142857143,1.4,0.6261904761904761,-0.32029495303790484
7d,168,rf,0.58,none,8127,0.4652956837495774,0.4544140136944827,0.4760974834412703,False,-15.988459155830174,-0.06259679684206867,1.9729238782492644,0.2571428571428571,3.942857142857143,0.616326530612245,-0.23385971402188796
7d,168,rf,0.58,vol_median,3627,0.4809823948349332,0.4648819272619171,0.4973857725113201,False,-12.779473021806895,0.020797430178475716,1.9729238782492644,0.2857142857142857,1.8857142857142857,0.5214285714285715,-0.15272266126220624
7d,168,rf,0.62,none,6239,0.436320986744697,0.4240251085533971,0.4486290337559961,False,-11.612915336951318,-0.05600783901480698,1.9729238782492644,0.2571428571428571,2.9714285714285715,0.6191836734693877,-0.286299274420725
7d,168,rf,0.62,vol_median,2489,0.4751332615594376,0.45572554044258357,0.49493317491022165,False,-10.007380058844031,0.03541466197047173,1.9729238782492644,0.2857142857142857,1.1142857142857143,0.5571428571428572,-0.20009312279521502
7d,168,rf,0.65,none,5276,0.42339414265934194,0.4101547699457188,0.4368103318851086,False,-12.306695061158837,-0.04425550284555443,1.9729238782492644,0.2571428571428571,2.5142857142857142,0.6138095238095238,-0.28714718233152686
7d,168,rf,0.65,vol_median,1991,0.48493277868181295,0.46328009652587193,0.5071436182314506,False,-12.276447600737477,0.0284739307937503,1.9729238782492644,0.2857142857142857,0.8857142857142857,0.45714285714285713,-0.19891459722806237
7d,168,rf,0.7,none,3894,0.41183724907618496,0.39655121349282546,0.4274539423742499,False,-8.647935187266977,-0.020392233610824522,1.9729238782492644,0.2571428571428571,1.8,0.48999999999999994,-0.29077960339945286
7d,168,rf,0.7,vol_median,1317,0.48424237943764664,0.4575280989357713,0.5114310825570577,False,-3.4306740689488886,0.025289362553862254,1.9729238782492644,0.3142857142857143,0.5428571428571428,0.35714285714285715,-0.17343110432435577
7d,168,gbm,0.58,none,9169,0.45673954310460757,0.44658076336477753,0.4669683802064935,False,-10.372418924104208,-0.0591847767363959,1.9729238782492644,0.2571428571428571,5.9714285714285715,0.5739270253555968,-0.2781108337859433
7d,168,gbm,0.58,vol_median,4224,0.4791261621474544,0.4641270939866265,0.4942440980946647,False,-11.314054649515919,0.02616944898795794,1.9729238782492644,0.2857142857142857,3.085714285714286,0.520952380952381,-0.2120554932548167
7d,168,gbm,0.62,none,7810,0.4435512593121801,0.4325462992312937,0.4545770824436249,False,-8.83408625348497,-0.06678027248831787,1.9729238782492644,0.2571428571428571,4.514285714285714,0.586360544217687,-0.3181591180434505
7d,168,gbm,0.62,vol_median,3426,0.4693286191548447,0.4526844897152135,0.48608819044470103,False,-9.006773912307114,0.03673836095497445,1.9729238782492644,0.2857142857142857,2.1142857142857143,0.5161904761904762,-0.23189867282911442
7d,168,gbm,0.65,none,6849,0.4346917534031762,0.4229619534419934,0.446435287778582,False,-7.606740651273922,-0.06128286462815951,1.9729238782492644,0.2571428571428571,3.5714285714285716,0.5533333333333333,-0.36227972360972044
7d,168,gbm,0.65,vol_median,2863,0.46231941405805294,0.4442511522277701,0.4807534205439512,False,-7.683085330805164,0.04478943112375035,1.9729238782492644,0.3142857142857143,1.6857142857142857,0.55,-0.2522748015384694
7d,168,gbm,0.7,none,5512,0.4218164722982317,0.40882857647801846,0.4348942704465379,False,-7.009068052865044,-0.08139054029677453,1.9729238782492644,0.2571428571428571,2.5142857142857142,0.5633333333333332,-0.4009913051809646
7d,168,gbm,0.7,vol_median,2239,0.4296988985285738,0.4092892564776342,0.4502639015214917,False,-4.906412523219924,0.04885406478322141,1.9729238782492644,0.3142857142857143,1.1714285714285715,0.45476190476190476,-0.26861116545940655
